country,duration_seconds,english_cname,id,species,latitude,longitude
United States,22,Lesser Goldfinch,219949,psaltria,32.8321,-117.0493
United States,25,Lesser Goldfinch,133956,psaltria,34.0475,-117.2076
United States,25,Lesser Goldfinch,408160,psaltria,34.1836,-117.2726
United States,25,Lesser Goldfinch,332331,psaltria,33.0055,-117.0058
United States,25,Lesser Goldfinch,219947,psaltria,33.1374,-116.3767
United States,27,Lesser Goldfinch,418262,psaltria,36.4387,-115.359
United States,28,Lesser Goldfinch,324919,psaltria,35.2879,-120.6251
United States,29,Lesser Goldfinch,73808,psaltria,37.139,-114.02799999999999
United States,29,Lesser Goldfinch,219940,psaltria,32.6809,-116.8189
United States,30,Lesser Goldfinch,253954,psaltria,39.2012,-119.5613
United States,30,Lesser Goldfinch,219938,psaltria,32.6809,-116.8189
United States,30,Lesser Goldfinch,229822,psaltria,33.074,-116.5983
United States,30,Lesser Goldfinch,219943,psaltria,32.6809,-116.8189
United States,31,Lesser Goldfinch,324034,psaltria,32.7963,-116.48
United States,31,Lesser Goldfinch,219946,psaltria,32.7963,-116.48
United States,33,Lesser Goldfinch,219939,psaltria,32.6809,-116.8189
United States,34,Lesser Goldfinch,219942,psaltria,32.6809,-116.8189
United States,34,Lesser Goldfinch,453071,psaltria,33.0174,-117.0248
United States,41,Lesser Goldfinch,219944,psaltria,32.8321,-117.0493
United States,43,Lesser Goldfinch,482296,psaltria,32.554,-117.0852
United States,44,Lesser Goldfinch,102954,psaltria,39.698,-120.45299999999999
United States,46,Lesser Goldfinch,187301,psaltria,36.4744,-121.1864
United States,47,Lesser Goldfinch,131475,psaltria,34.1301,-118.1138
United States,50,Lesser Goldfinch,146152,psaltria,33.2808,-116.4337
United States,2,Lincoln's Sparrow,256773,lincolnii,36.4682,-118.1835
United States,5,Lincoln's Sparrow,188155,lincolnii,37.4611,-118.7281
United States,8,Lincoln's Sparrow,58682,lincolnii,36.56800000000001,-118.76799999999999
United States,17,Lincoln's Sparrow,449575,lincolnii,32.5547,-117.0634
United States,23,Lincoln's Sparrow,153562,lincolnii,32.544000000000004,-117.109
United States,23,Lincoln's Sparrow,481122,lincolnii,36.4728,-121.1873
United States,25,Lincoln's Sparrow,146203,lincolnii,39.6413,-120.5105
United States,25,Lincoln's Sparrow,58680,lincolnii,36.562,-118.76700000000001
United States,29,Lincoln's Sparrow,113822,lincolnii,39.698,-120.45299999999999
United States,30,Lincoln's Sparrow,268221,lincolnii,33.2027,-117.389
United States,31,Lincoln's Sparrow,139801,lincolnii,38.6326,-119.913
United States,33,Lincoln's Sparrow,302375,lincolnii,32.7765,-116.4505
United States,35,Lincoln's Sparrow,481123,lincolnii,36.4728,-121.1873
United States,35,Lincoln's Sparrow,162027,lincolnii,32.544000000000004,-117.109
United States,43,Lincoln's Sparrow,146202,lincolnii,39.6413,-120.5105
United States,44,Lincoln's Sparrow,125483,lincolnii,37.7531,-119.8012
United States,45,Lincoln's Sparrow,481207,lincolnii,36.4728,-121.1873
United States,46,Lincoln's Sparrow,58681,lincolnii,36.56800000000001,-118.76799999999999
United States,46,Lincoln's Sparrow,61952,lincolnii,40.464,-121.322
United States,54,Lincoln's Sparrow,144020,lincolnii,34.3782,-117.6925
United States,54,Lincoln's Sparrow,420717,lincolnii,39.306999999999995,-119.906
United States,60,Lincoln's Sparrow,65377,lincolnii,39.698,-120.45299999999999
United States,60,Lincoln's Sparrow,382748,lincolnii,40.6148,-115.3816
United States,61,Lincoln's Sparrow,450994,lincolnii,32.5547,-117.0634
United States,65,Lincoln's Sparrow,381721,lincolnii,39.6413,-120.5105
United States,69,Lincoln's Sparrow,14198,lincolnii,37.8328,-119.4909
United States,82,Lincoln's Sparrow,445186,lincolnii,40.2495,-120.6483
United States,87,Lincoln's Sparrow,445185,lincolnii,37.0556,-119.1486
United States,96,Lincoln's Sparrow,125481,lincolnii,34.2191,-116.9728
United States,104,Lincoln's Sparrow,146204,lincolnii,39.6413,-120.5105
United States,4,Long-eared Owl,329436,otus,34.346,-117.915
United States,15,Long-eared Owl,332508,otus,34.6071,-118.5608
United States,15,Long-eared Owl,105192,otus,34.272,-118.022
United States,18,Long-eared Owl,105193,otus,34.272,-118.022
United States,20,Long-eared Owl,332497,otus,34.6071,-118.5608
United States,21,Long-eared Owl,332494,otus,34.6071,-118.5608
United States,21,Long-eared Owl,394996,otus,40.8426,-123.8232
United States,22,Long-eared Owl,104737,otus,34.272,-118.022
United States,26,Long-eared Owl,332504,otus,34.6071,-118.5608
United States,30,Long-eared Owl,332206,otus,34.6071,-118.5608
United States,31,Long-eared Owl,332517,otus,34.6071,-118.5608
United States,34,Long-eared Owl,332503,otus,34.6071,-118.5608
United States,37,Long-eared Owl,332495,otus,34.6071,-118.5608
United States,37,Long-eared Owl,332520,otus,34.6071,-118.5608
United States,37,Long-eared Owl,332493,otus,34.6071,-118.5608
United States,43,Long-eared Owl,332484,otus,34.6071,-118.5608
United States,44,Long-eared Owl,332490,otus,34.6071,-118.5608
United States,45,Long-eared Owl,332500,otus,34.6071,-118.5608
United States,46,Long-eared Owl,263051,otus,34.272,-118.022
United States,46,Long-eared Owl,332491,otus,34.6071,-118.5608
United States,48,Long-eared Owl,106641,otus,34.272,-118.022
United States,48,Long-eared Owl,332208,otus,34.6071,-118.5608
United States,51,Long-eared Owl,332492,otus,34.6071,-118.5608
United States,57,Long-eared Owl,332485,otus,34.6071,-118.5608
United States,59,Long-eared Owl,332479,otus,34.6071,-118.5608
United States,62,Long-eared Owl,381172,otus,39.5195,-117.6268
United States,65,Long-eared Owl,381171,otus,39.5195,-117.6268
United States,67,Long-eared Owl,332481,otus,34.6071,-118.5608
United States,71,Long-eared Owl,332199,otus,34.6071,-118.5608
United States,73,Long-eared Owl,332198,otus,34.6071,-118.5608
United States,3,MacGillivray's Warbler,475262,tolmiei,39.0733,-119.4547
United States,4,MacGillivray's Warbler,375743,tolmiei,39.3025,-119.833
United States,5,MacGillivray's Warbler,83072,tolmiei,40.25,-121.07700000000001
United States,5,MacGillivray's Warbler,62382,tolmiei,39.94300000000001,-121.31200000000001
United States,8,MacGillivray's Warbler,418559,tolmiei,36.4387,-115.359
United States,8,MacGillivray's Warbler,418311,tolmiei,36.3918,-115.7399
United States,13,MacGillivray's Warbler,425104,tolmiei,41.6438,-115.4115
United States,17,MacGillivray's Warbler,315100,tolmiei,37.422,-122.0866
United States,18,MacGillivray's Warbler,333539,tolmiei,41.5321,-118.9926
United States,23,MacGillivray's Warbler,375752,tolmiei,41.5256,-118.9573
United States,23,MacGillivray's Warbler,418314,tolmiei,36.4387,-115.359
United States,25,MacGillivray's Warbler,176541,tolmiei,34.285,-114.069
United States,25,MacGillivray's Warbler,141438,tolmiei,32.952,-116.3035
United States,25,MacGillivray's Warbler,475260,tolmiei,39.0733,-119.4547
United States,25,MacGillivray's Warbler,326295,tolmiei,34.346,-117.915
United States,25,MacGillivray's Warbler,418560,tolmiei,36.4387,-115.359
United States,25,MacGillivray's Warbler,326299,tolmiei,34.346,-117.915
United States,27,MacGillivray's Warbler,478698,tolmiei,34.3814,-117.7713
United States,30,MacGillivray's Warbler,418313,tolmiei,36.4387,-115.359
United States,31,MacGillivray's Warbler,328639,tolmiei,36.4895,-118.2021
United States,32,MacGillivray's Warbler,478699,tolmiei,34.3814,-117.7713
United States,34,MacGillivray's Warbler,103102,tolmiei,39.698,-120.45299999999999
United States,36,MacGillivray's Warbler,288247,tolmiei,34.7753,-114.5323
United States,37,MacGillivray's Warbler,483001,tolmiei,34.343,-117.91
United States,38,MacGillivray's Warbler,418558,tolmiei,36.4387,-115.359
United States,38,MacGillivray's Warbler,450702,tolmiei,38.8475,-120.3767
United States,38,MacGillivray's Warbler,450704,tolmiei,37.0468,-119.1654
United States,39,MacGillivray's Warbler,381720,tolmiei,39.6413,-120.5105
United States,43,MacGillivray's Warbler,253057,tolmiei,34.348,-117.8102
United States,43,MacGillivray's Warbler,103105,tolmiei,39.698,-120.45299999999999
United States,5,Marsh Wren,452122,palustris,32.6287,-116.92299999999999
United States,6,Marsh Wren,459167,palustris,33.2094,-115.5224
United States,7,Marsh Wren,451024,palustris,32.5547,-117.0634
United States,7,Marsh Wren,459188,palustris,33.2016,-115.59700000000001
United States,8,Marsh Wren,450998,palustris,32.5547,-117.0634
United States,8,Marsh Wren,451010,palustris,32.5547,-117.0634
United States,9,Marsh Wren,286828,palustris,33.0087,-117.2728
United States,9,Marsh Wren,452111,palustris,33.2016,-115.59700000000001
United States,11,Marsh Wren,297469,palustris,35.0307,-120.6205
United States,11,Marsh Wren,452539,palustris,36.0753,-115.0101
United States,11,Marsh Wren,452121,palustris,32.6287,-116.92299999999999
United States,14,Marsh Wren,213718,palustris,38.3705,-121.4944
United States,14,Marsh Wren,129803,palustris,35.0307,-120.6205
United States,14,Marsh Wren,143795,palustris,33.0881,-115.7097
United States,16,Marsh Wren,173279,palustris,33.0881,-115.7097
United States,18,Marsh Wren,39926,palustris,38.5431,-121.6201
United States,21,Marsh Wren,181129,palustris,33.6609,-117.8433
United States,25,Marsh Wren,213717,palustris,38.3705,-121.4944
United States,27,Marsh Wren,221122,palustris,33.1188,-115.7945
United States,27,Marsh Wren,128237,palustris,35.0307,-120.6205
United States,28,Marsh Wren,212700,palustris,34.7917,-118.1308
United States,31,Marsh Wren,386079,palustris,40.3532,-120.3073
United States,31,Marsh Wren,452110,palustris,33.2016,-115.59700000000001
United States,33,Marsh Wren,452109,palustris,33.2016,-115.59700000000001
United States,35,Marsh Wren,235949,palustris,38.5431,-121.6201
United States,36,Marsh Wren,188846,palustris,34.7917,-118.1308
United States,39,Marsh Wren,221121,palustris,33.1188,-115.7945
United States,40,Marsh Wren,357656,palustris,37.1779,-120.6158
United States,40,Marsh Wren,181128,palustris,33.6623,-117.845
United States,41,Marsh Wren,408577,palustris,33.6422,-117.8867
United States,1,Mountain Chickadee,240244,gambeli,39.412,-120.3192
United States,1,Mountain Chickadee,240242,gambeli,39.4368,-120.2325
United States,1,Mountain Chickadee,240241,gambeli,39.2825,-119.8928
United States,1,Mountain Chickadee,240240,gambeli,39.3496,-119.8656
United States,4,Mountain Chickadee,4977,gambeli,32.958554,-116.569061
United States,5,Mountain Chickadee,350688,gambeli,35.5315,-115.5875
United States,5,Mountain Chickadee,221617,gambeli,32.9063,-116.4733
United States,7,Mountain Chickadee,475267,gambeli,39.0733,-119.4547
United States,7,Mountain Chickadee,16653,gambeli,32.958554,-116.569061
United States,9,Mountain Chickadee,390195,gambeli,37.6093,-119.0016
United States,9,Mountain Chickadee,333523,gambeli,39.0727,-119.4882
United States,9,Mountain Chickadee,448732,gambeli,32.8598,-116.4343
United States,10,Mountain Chickadee,451031,gambeli,32.8814,-116.4632
United States,10,Mountain Chickadee,14439,gambeli,37.3359,-118.1873
United States,13,Mountain Chickadee,195620,gambeli,34.2233,-117.6793
United States,14,Mountain Chickadee,227278,gambeli,32.9686,-116.5788
United States,14,Mountain Chickadee,292277,gambeli,35.0766,-113.8824
United States,15,Mountain Chickadee,224195,gambeli,32.9063,-116.4733
United States,17,Mountain Chickadee,146190,gambeli,39.6294,-120.2859
United States,17,Mountain Chickadee,350704,gambeli,36.548,-117.4878
United States,17,Mountain Chickadee,227276,gambeli,33.074,-116.5983
United States,17,Mountain Chickadee,224194,gambeli,32.9063,-116.4733
United States,18,Mountain Chickadee,368917,gambeli,39.0733,-119.4547
United States,20,Mountain Chickadee,195619,gambeli,34.2233,-117.6793
United States,20,Mountain Chickadee,350692,gambeli,37.4313,-118.1132
United States,21,Mountain Chickadee,221619,gambeli,32.9063,-116.4733
United States,21,Mountain Chickadee,350730,gambeli,36.548,-117.4878
United States,22,Mountain Chickadee,227275,gambeli,33.074,-116.5983
United States,23,Mountain Chickadee,375742,gambeli,39.3025,-119.833
United States,24,Mountain Chickadee,292278,gambeli,35.0766,-113.8824
United States,3,Mountain Quail,354698,pictus,38.7246,-119.7882
United States,4,Mountain Quail,354696,pictus,38.7246,-119.7882
United States,5,Mountain Quail,103042,pictus,39.6787,-120.3142
United States,9,Mountain Quail,153637,pictus,32.7963,-116.48
United States,10,Mountain Quail,170076,pictus,34.32,-118.1239
United States,13,Mountain Quail,408772,pictus,34.3262,-118.0035
United States,15,Mountain Quail,304867,pictus,33.5939,-117.5721
United States,15,Mountain Quail,313537,pictus,36.3767,-120.6398
United States,16,Mountain Quail,422420,pictus,38.3075,-119.4144
United States,18,Mountain Quail,170077,pictus,34.32,-118.1239
United States,18,Mountain Quail,83071,pictus,40.400999999999996,-121.181
United States,20,Mountain Quail,241022,pictus,33.5535,-116.5143
United States,20,Mountain Quail,304533,pictus,33.656,-117.5513
United States,20,Mountain Quail,210858,pictus,34.32,-118.1239
United States,21,Mountain Quail,103044,pictus,39.67879,-120.31437
United States,24,Mountain Quail,214445,pictus,34.2277,-117.6713
United States,25,Mountain Quail,329461,pictus,34.32,-118.1239
United States,27,Mountain Quail,243685,pictus,34.2223,-117.1205
United States,32,Mountain Quail,27580,pictus,34.733995,-119.999886
United States,35,Mountain Quail,407369,pictus,34.2109,-118.0616
United States,35,Mountain Quail,343585,pictus,35.4147,-120.7341
United States,37,Mountain Quail,226934,pictus,32.8693,-116.4162
United States,38,Mountain Quail,153630,pictus,32.7765,-116.4505
United States,40,Mountain Quail,354697,pictus,38.7246,-119.7882
United States,40,Mountain Quail,329460,pictus,34.32,-118.1239
United States,41,Mountain Quail,446526,pictus,34.211999999999996,-118.0587
United States,41,Mountain Quail,329454,pictus,34.32,-118.1239
United States,45,Mountain Quail,146103,pictus,39.6294,-120.2859
United States,48,Mountain Quail,329439,pictus,34.32,-118.1239
United States,49,Mountain Quail,372843,pictus,34.2562,-118.0902
United States,0,Northern Flicker,474593,auratus,37.6238,-121.5665
United States,2,Northern Flicker,306321,auratus,33.5448,-117.2695
United States,4,Northern Flicker,122631,auratus,35.253,-120.876
United States,5,Northern Flicker,283562,auratus,35.0766,-113.8824
United States,5,Northern Flicker,451206,auratus,32.8814,-116.4632
United States,6,Northern Flicker,425099,auratus,41.7151,-115.2238
United States,6,Northern Flicker,425098,auratus,41.7151,-115.2238
United States,8,Northern Flicker,79790,auratus,38.72,-122.14399999999999
United States,8,Northern Flicker,297480,auratus,34.01,-119.7417
United States,9,Northern Flicker,450927,auratus,38.7426,-120.4358
United States,11,Northern Flicker,287246,auratus,34.1287,-114.3332
United States,13,Northern Flicker,292299,auratus,35.6661,-118.0401
United States,14,Northern Flicker,321833,auratus,38.3921,-119.348
United States,16,Northern Flicker,408276,auratus,38.0174,-119.1481
United States,16,Northern Flicker,297478,auratus,34.01,-119.7417
United States,21,Northern Flicker,297479,auratus,34.01,-119.7417
United States,22,Northern Flicker,352644,auratus,33.0114,-117.0083
United States,23,Northern Flicker,169116,auratus,34.273,-118.0494
United States,27,Northern Flicker,444653,auratus,34.2043,-118.1197
United States,28,Northern Flicker,293493,auratus,33.039,-116.9515
United States,28,Northern Flicker,325002,auratus,40.6322,-115.3691
United States,30,Northern Flicker,448954,auratus,32.686,-117.243
United States,34,Northern Flicker,122615,auratus,35.253,-120.876
United States,35,Northern Flicker,368286,auratus,37.9521,-122.6337
United States,38,Northern Flicker,304797,auratus,34.32,-118.1239
United States,39,Northern Flicker,167132,auratus,32.8598,-116.462
United States,44,Northern Flicker,422419,auratus,38.3075,-119.4144
United States,49,Northern Flicker,124485,auratus,35.2751,-120.8814
United States,66,Northern Flicker,482284,auratus,40.6917,-118.2176
United States,74,Northern Flicker,187101,auratus,38.9215,-120.0524
United States,3,Northern Mockingbird,450242,polyglottos,38.4735,-122.8903
United States,9,Northern Mockingbird,424208,polyglottos,37.8152,-122.1311
United States,11,Northern Mockingbird,448812,polyglottos,32.6442,-117.0199
United States,17,Northern Mockingbird,449503,polyglottos,32.686,-117.243
United States,21,Northern Mockingbird,418232,polyglottos,36.4387,-115.359
United States,25,Northern Mockingbird,389577,polyglottos,38.5802,-121.4186
United States,28,Northern Mockingbird,133997,polyglottos,37.095,-113.95700000000001
United States,28,Northern Mockingbird,316202,polyglottos,32.7303,-114.6419
United States,28,Northern Mockingbird,482522,polyglottos,32.6442,-117.0199
United States,32,Northern Mockingbird,319143,polyglottos,38.5355,-121.5249
United States,32,Northern Mockingbird,482523,polyglottos,32.6442,-117.0199
United States,34,Northern Mockingbird,357031,polyglottos,38.1943,-122.3154
United States,43,Northern Mockingbird,144283,polyglottos,34.2648,-119.2774
United States,44,Northern Mockingbird,357935,polyglottos,32.9694,-115.5552
United States,47,Northern Mockingbird,436354,polyglottos,33.9401,-118.1332
United States,47,Northern Mockingbird,436355,polyglottos,33.9401,-118.1332
United States,56,Northern Mockingbird,469896,polyglottos,34.5558,-114.3982
Mexico,56,Northern Mockingbird,120204,polyglottos,31.8402,-116.6089
United States,59,Northern Mockingbird,351831,polyglottos,32.7132,-117.242
United States,60,Northern Mockingbird,196664,polyglottos,34.1596,-117.9886
United States,66,Northern Mockingbird,408647,polyglottos,32.9786,-115.5351
United States,71,Northern Mockingbird,54019,polyglottos,36.0628,-115.1128
United States,79,Northern Mockingbird,14212,polyglottos,37.3914,-122.1239
United States,82,Northern Mockingbird,14213,polyglottos,37.3914,-122.1239
United States,86,Northern Mockingbird,482525,polyglottos,32.6442,-117.0199
Mexico,87,Northern Mockingbird,444725,polyglottos,31.862,-116.6141
United States,93,Northern Mockingbird,357943,polyglottos,32.9694,-115.5552
United States,96,Northern Mockingbird,181073,polyglottos,36.0663,-115.1131
United States,106,Northern Mockingbird,413997,polyglottos,33.7542,-118.3629
United States,108,Northern Mockingbird,143264,polyglottos,37.7659,-122.5515
United States,4,Northern Pygmy Owl,438421,californicum,34.201,-118.01899999999999
United States,5,Northern Pygmy Owl,438419,californicum,34.201,-118.01899999999999
United States,7,Northern Pygmy Owl,239483,californicum,34.347,-117.95
United States,9,Northern Pygmy Owl,339730,californicum,34.3483,-117.9438
United States,11,Northern Pygmy Owl,443987,californicum,39.2126,-123.7511
United States,15,Northern Pygmy Owl,106817,californicum,34.347,-117.95
United States,17,Northern Pygmy Owl,259518,californicum,34.346,-117.915
United States,18,Northern Pygmy Owl,328885,californicum,34.346,-117.915
United States,20,Northern Pygmy Owl,304792,californicum,34.2562,-118.0902
United States,21,Northern Pygmy Owl,426311,californicum,34.3858,-118.1197
United States,21,Northern Pygmy Owl,405413,californicum,34.351,-117.934
United States,21,Northern Pygmy Owl,307597,californicum,34.2975,-118.0065
United States,21,Northern Pygmy Owl,428228,californicum,34.8196,-119.1106
United States,25,Northern Pygmy Owl,477103,californicum,34.351,-117.934
United States,27,Northern Pygmy Owl,304796,californicum,34.2562,-118.0902
United States,27,Northern Pygmy Owl,188423,californicum,34.346,-117.915
United States,27,Northern Pygmy Owl,339731,californicum,34.3483,-117.9438
United States,27,Northern Pygmy Owl,302475,californicum,39.1091,-120.1769
United States,28,Northern Pygmy Owl,304793,californicum,34.2562,-118.0902
United States,28,Northern Pygmy Owl,259520,californicum,34.346,-117.915
United States,29,Northern Pygmy Owl,295089,californicum,34.2466,-117.6125
United States,29,Northern Pygmy Owl,246474,californicum,34.3767,-117.7064
United States,30,Northern Pygmy Owl,328884,californicum,34.346,-117.915
United States,30,Northern Pygmy Owl,428227,californicum,34.8196,-119.1106
United States,30,Northern Pygmy Owl,259519,californicum,34.346,-117.915
United States,31,Northern Pygmy Owl,293137,californicum,34.2562,-118.0902
United States,31,Northern Pygmy Owl,246472,californicum,34.351,-117.934
United States,32,Northern Pygmy Owl,487930,californicum,34.347,-117.95
United States,33,Northern Pygmy Owl,207687,californicum,37.1041,-122.1409
United States,33,Northern Pygmy Owl,483514,californicum,34.347,-117.95
United States,2,Northern Raven,294189,corax,37.369,-118.398
Mexico,3,Northern Raven,72126,corax,32.04,-115.905
United States,3,Northern Raven,305600,corax,34.04,-119.57700000000001
United States,6,Northern Raven,390194,corax,35.9833,-118.4232
United States,6,Northern Raven,52379,corax,36.144,-115.587
United States,7,Northern Raven,299246,corax,32.7761,-117.1861
United States,7,Northern Raven,451187,corax,32.8814,-116.4632
United States,8,Northern Raven,414013,corax,33.7542,-118.3629
United States,9,Northern Raven,351285,corax,37.5964,-120.0039
United States,9,Northern Raven,294190,corax,37.369,-118.398
United States,10,Northern Raven,221646,corax,32.5899,-117.1264
United States,11,Northern Raven,451189,corax,32.8814,-116.4632
United States,11,Northern Raven,283561,corax,35.0766,-113.8824
United States,13,Northern Raven,302279,corax,32.7765,-116.4505
United States,14,Northern Raven,379126,corax,40.5298,-121.5621
United States,14,Northern Raven,362481,corax,32.6809,-116.8189
United States,14,Northern Raven,144282,corax,37.8919,-122.5691
United States,15,Northern Raven,302278,corax,32.7765,-116.4505
Mexico,16,Northern Raven,72111,corax,32.04,-115.905
United States,16,Northern Raven,358555,corax,32.7451,-116.6777
Mexico,19,Northern Raven,72120,corax,32.04,-115.905
Mexico,22,Northern Raven,72112,corax,32.04,-115.905
United States,25,Northern Raven,482879,corax,32.5458,-117.0737
United States,26,Northern Raven,270526,corax,37.9088,-122.6018
United States,26,Northern Raven,306896,corax,34.506,-118.6143
United States,27,Northern Raven,351286,corax,37.5964,-120.0039
United States,28,Northern Raven,418031,corax,38.4658,-114.7097
United States,31,Northern Raven,221653,corax,32.9686,-116.5788
United States,33,Northern Raven,378450,corax,39.6788,-120.3144
Mexico,36,Northern Raven,72110,corax,32.04,-115.905
United States,1,Northern Saw-whet Owl,398542,acadicus,34.1957,-118.0308
United States,1,Northern Saw-whet Owl,349080,acadicus,34.201,-118.01899999999999
United States,3,Northern Saw-whet Owl,190189,acadicus,34.2743,-118.0148
United States,3,Northern Saw-whet Owl,349083,acadicus,34.201,-118.01899999999999
United States,3,Northern Saw-whet Owl,349075,acadicus,34.201,-118.01899999999999
United States,4,Northern Saw-whet Owl,402374,acadicus,34.346,-117.915
United States,4,Northern Saw-whet Owl,355428,acadicus,34.201,-118.01899999999999
United States,4,Northern Saw-whet Owl,113934,acadicus,34.2743,-118.0148
United States,4,Northern Saw-whet Owl,113681,acadicus,34.2743,-118.0148
United States,4,Northern Saw-whet Owl,113930,acadicus,34.2743,-118.0148
United States,5,Northern Saw-whet Owl,113933,acadicus,34.2743,-118.0148
United States,5,Northern Saw-whet Owl,338149,acadicus,34.6959,-118.5633
United States,5,Northern Saw-whet Owl,446706,acadicus,34.2159,-118.0616
United States,6,Northern Saw-whet Owl,355425,acadicus,34.201,-118.01899999999999
United States,7,Northern Saw-whet Owl,298091,acadicus,34.1288,-118.3089
United States,11,Northern Saw-whet Owl,233584,acadicus,34.2659,-116.9115
United States,12,Northern Saw-whet Owl,298087,acadicus,34.1288,-118.3089
United States,12,Northern Saw-whet Owl,402375,acadicus,34.346,-117.915
United States,13,Northern Saw-whet Owl,113802,acadicus,34.2743,-118.0148
United States,13,Northern Saw-whet Owl,374383,acadicus,34.346,-117.915
United States,15,Northern Saw-whet Owl,407372,acadicus,34.2159,-118.0616
United States,15,Northern Saw-whet Owl,165095,acadicus,34.2489,-118.0924
United States,16,Northern Saw-whet Owl,113932,acadicus,34.2743,-118.0148
United States,18,Northern Saw-whet Owl,370063,acadicus,39.0626,-120.5853
United States,19,Northern Saw-whet Owl,234887,acadicus,34.3514,-117.9025
United States,19,Northern Saw-whet Owl,233582,acadicus,34.2659,-116.9115
United States,20,Northern Saw-whet Owl,455622,acadicus,34.1957,-118.0308
United States,21,Northern Saw-whet Owl,202265,acadicus,37.9298,-122.73700000000001
United States,21,Northern Saw-whet Owl,104824,acadicus,34.346,-117.915
United States,21,Northern Saw-whet Owl,143583,acadicus,34.351,-117.934
United States,2,Nuttall's Woodpecker,110974,nuttallii,37.2913,-122.0845
United States,3,Nuttall's Woodpecker,17797,nuttallii,33.799459999999996,-117.79283000000001
United States,4,Nuttall's Woodpecker,105724,nuttallii,38.527,-121.79899999999999
United States,4,Nuttall's Woodpecker,109667,nuttallii,37.3144,-122.0632
United States,4,Nuttall's Woodpecker,161358,nuttallii,32.5547,-117.0634
United States,5,Nuttall's Woodpecker,295859,nuttallii,32.7765,-116.4505
United States,6,Nuttall's Woodpecker,408473,nuttallii,34.201,-118.01899999999999
United States,6,Nuttall's Woodpecker,209770,nuttallii,39.0586,-121.212
United States,6,Nuttall's Woodpecker,349729,nuttallii,32.7893,-117.0777
United States,6,Nuttall's Woodpecker,247521,nuttallii,36.5958,-121.9055
United States,6,Nuttall's Woodpecker,125300,nuttallii,35.336,-120.727
United States,6,Nuttall's Woodpecker,17798,nuttallii,33.799459999999996,-117.79283000000001
United States,7,Nuttall's Woodpecker,227949,nuttallii,32.5899,-117.1264
United States,8,Nuttall's Woodpecker,482294,nuttallii,32.5458,-117.0737
United States,8,Nuttall's Woodpecker,299249,nuttallii,32.7761,-117.1861
United States,8,Nuttall's Woodpecker,450921,nuttallii,38.5214,-121.0965
United States,8,Nuttall's Woodpecker,332988,nuttallii,37.8212,-122.1338
United States,8,Nuttall's Woodpecker,161352,nuttallii,32.6809,-116.8189
United States,8,Nuttall's Woodpecker,227942,nuttallii,32.9686,-116.5788
United States,10,Nuttall's Woodpecker,408468,nuttallii,34.201,-118.01899999999999
United States,10,Nuttall's Woodpecker,481128,nuttallii,36.4728,-121.1873
United States,10,Nuttall's Woodpecker,408009,nuttallii,32.747,-116.4505
United States,10,Nuttall's Woodpecker,227946,nuttallii,32.8693,-116.4162
United States,10,Nuttall's Woodpecker,187325,nuttallii,37.4487,-121.8024
United States,11,Nuttall's Woodpecker,367070,nuttallii,35.1791,-120.5168
United States,11,Nuttall's Woodpecker,451205,nuttallii,32.8814,-116.4632
United States,12,Nuttall's Woodpecker,251609,nuttallii,37.7005,-121.1787
United States,14,Nuttall's Woodpecker,450925,nuttallii,38.0761,-121.7327
United States,15,Nuttall's Woodpecker,161355,nuttallii,32.9063,-116.4733
United States,16,Nuttall's Woodpecker,373784,nuttallii,35.3172,-120.8527
United States,2,Nutting's Flycatcher,118769,nuttingi,34.285,-114.069
United States,3,Nutting's Flycatcher,278007,nuttingi,34.259,-114.0303
United States,3,Nutting's Flycatcher,289018,nuttingi,34.2876,-114.0652
United States,3,Nutting's Flycatcher,253769,nuttingi,34.2567,-113.9621
United States,4,Nutting's Flycatcher,278008,nuttingi,34.2722,-114.0468
United States,5,Nutting's Flycatcher,119160,nuttingi,34.285,-114.069
United States,5,Nutting's Flycatcher,211262,nuttingi,34.2541,-113.9918
United States,5,Nutting's Flycatcher,131082,nuttingi,34.285,-114.069
United States,6,Nutting's Flycatcher,209827,nuttingi,34.285,-114.069
United States,7,Nutting's Flycatcher,313248,nuttingi,34.285,-114.069
United States,7,Nutting's Flycatcher,131084,nuttingi,34.285,-114.069
United States,8,Nutting's Flycatcher,209820,nuttingi,34.285,-114.069
United States,10,Nutting's Flycatcher,278010,nuttingi,34.2722,-114.0468
United States,10,Nutting's Flycatcher,278006,nuttingi,34.259,-114.0303
United States,10,Nutting's Flycatcher,277213,nuttingi,34.2685,-114.0219
United States,15,Nutting's Flycatcher,131083,nuttingi,34.285,-114.069
United States,18,Nutting's Flycatcher,211261,nuttingi,34.2541,-113.9918
United States,22,Nutting's Flycatcher,130268,nuttingi,34.2717,-114.0437
United States,27,Nutting's Flycatcher,278011,nuttingi,34.2722,-114.0468
United States,28,Nutting's Flycatcher,278012,nuttingi,34.2722,-114.0468
United States,29,Nutting's Flycatcher,131085,nuttingi,34.285,-114.069
United States,37,Nutting's Flycatcher,252883,nuttingi,34.285,-114.069
United States,38,Nutting's Flycatcher,278009,nuttingi,34.2722,-114.0468
United States,40,Nutting's Flycatcher,130277,nuttingi,34.2717,-114.0437
United States,41,Nutting's Flycatcher,253768,nuttingi,34.2685,-114.0219
United States,47,Nutting's Flycatcher,253771,nuttingi,34.2567,-113.9621
